id,sex,age,city,country,friend_count,followers_count,pages,groups,posts_last_year,posts_likes,photos_last_year,photo_likes
798507751,1,32,60,1,0,0,0,0,0,0,1,0
798486439,1,39,60,1,0,0,0,0,1,0,1,0
798483788,1,27,60,1,0,0,0,0,0,0,0,0
798472766,1,37,60,1,0,0,0,0,0,0,0,0
798424716,1,34,60,1,6,1,0,0,1,3,9,5
798382862,1,36,60,1,10,0,0,2,7,4,6,4
798382022,1,33,60,1,1,0,0,0,1,0,1,0
798353665,1,38,60,1,3,1,1,1,1,1,1,1
798314830,1,27,60,1,2,1,4,5,0,0,1,0
798298525,1,37,60,1,0,1,0,0,0,0,0,0
798277880,1,35,60,1,0,5,0,2,1,2,1,2
798248482,1,25,60,1,6,5,3,3,2,0,1,0
798199360,1,34,60,1,0,1,1,1,0,0,1,0
798195356,1,38,60,1,1,3,0,0,2,0,3,0
798192524,1,38,60,1,2,0,5,5,4,0,1,0
798183506,1,26,60,1,0,1,0,0,0,0,0,0
798183064,1,27,60,1,0,0,0,0,2,2,1,1
798096802,1,32,60,1,0,0,1,1,0,0,0,0
798068654,1,31,60,1,66,0,1,2,4,27,2,21
798031375,1,28,60,1,20,0,2,3,1,8,2,13
797999744,1,28,60,1,0,0,0,0,0,0,0,0
797878761,1,29,60,1,0,3,0,0,0,0,0,0
797841597,1,38,60,1,10,0,3,4,7,2,8,0
797787448,1,28,60,1,0,1,1,1,0,0,0,0
797785070,1,30,60,1,0,4,3,5,2,2,1,2
797765334,1,30,60,1,0,2,0,0,28,0,0,0
797600789,1,29,60,1,0,1,0,0,0,0,0,0
797592606,1,39,60,1,0,1,0,0,0,0,0,0
797580812,1,33,60,1,1,1,1,1,2,1,7,1
797552022,1,29,60,1,128,1,0,3,3,1,1,1
797546084,1,37,60,1,4,8,0,0,1,2,1,2
797470990,1,26,60,1,0,0,0,0,0,0,0,0
797467140,1,37,60,1,0,0,0,0,0,0,0,0
797457236,1,29,60,1,0,1,0,0,0,0,0,0
797407615,1,32,60,1,0,1,0,0,0,0,0,0
797389719,1,32,60,1,58,0,0,1,7,1,16,1
797388912,1,36,60,1,3,0,0,1,2,0,1,0
797308447,1,27,60,1,0,1,0,0,0,0,0,0
797258891,1,31,60,1,0,1,0,0,0,0,0,0
797203670,1,32,60,1,3,2,3,6,9,7,9,4
797197787,1,38,60,1,14,6,6,6,2,0,10,1
797194330,1,38,60,1,1,2,0,0,2,0,6,0
797190643,1,38,60,1,1,2,0,0,2,0,9,0
797187048,1,38,60,1,5,2,0,0,5,0,6,0
797166681,1,29,60,1,3,2,0,2,4,1,1,3
797159951,1,27,60,1,0,2,1,1,0,0,0,0
797074373,1,31,60,1,5,2,0,0,1,0,1,0
797055356,1,34,60,1,1249,20,5,6,54,104,100,121
797030253,1,30,60,1,3,5,1,1,0,0,1,1
797024974,1,38,60,1,3,5,0,0,4,1,5,1
797002475,1,31,60,1,0,1,0,0,0,0,0,0
797001783,1,25,60,1,0,0,0,0,0,0,0,0
796931001,1,32,60,1,1,4,10,46,2,0,1,0
796924554,1,26,60,1,0,3,0,0,0,0,1,0
796914446,1,36,60,1,3,4,0,0,1,4,1,4
796911211,1,38,60,1,3,0,1,1,1,0,1,0
796878238,1,26,60,1,0,0,0,0,0,0,0,0
796851809,1,27,60,1,69,1,1,129,1,5,11,34
796845975,1,38,60,1,0,2,0,0,1,0,1,0
796823702,1,29,60,1,2,6,0,1,0,0,1,0
796820732,1,27,60,1,76,9,0,0,42,18,4,18
796797981,1,29,60,1,0,0,0,0,1,0,1,0
796796730,1,29,60,1,1,0,0,0,0,0,0,0
796777345,1,35,60,1,8,1,1,2,1,5,1,5
796777095,1,32,60,1,2,2,1,1,1,0,1,0
796759069,1,26,60,1,0,0,0,0,0,0,0,0
796741804,1,30,60,1,1,1,0,0,0,0,0,0
796684756,1,38,60,1,22,6,0,1,1,0,9,0
796658870,1,33,60,1,27,19,3,4,2,10,2,10
796657906,1,29,60,1,6,6,0,1,1,0,7,0
796633711,1,27,60,1,0,1,0,0,0,0,0,0
796628152,1,34,60,1,53,4,12,14,3,74,4,51
796598683,1,37,60,1,2,0,0,0,1,0,1,0
796574220,1,35,60,1,3,10,2,2,1,2,1,2
796567752,1,35,60,1,0,2,22,25,9,5,5,1
796561433,1,38,60,1,0,1,0,0,0,0,0,0
796559934,1,32,60,1,0,1,0,0,0,0,0,0
796550089,1,25,60,1,0,1,1,1,0,0,0,0
796543078,1,37,60,1,1,4,0,0,0,0,0,0
796526958,1,36,60,1,0,1,0,0,0,0,0,0
796514442,1,30,60,1,0,1,0,0,0,0,0,0
796497864,1,39,60,1,0,0,0,0,0,0,0,0
796489938,1,38,60,1,0,1,0,0,0,0,0,0
796438487,1,38,60,1,0,1,0,0,0,0,0,0
796429440,1,38,60,1,0,1,0,0,0,0,0,0
796417979,1,27,60,1,747,24,1,2,0,0,2,90
796411647,1,27,60,1,0,2,0,1,0,0,0,0
796391822,1,39,60,1,0,0,0,0,0,0,0,0
796370768,1,27,60,1,6152,594,6,6,100,121,3,437
796367775,1,27,60,1,0,2,0,0,0,0,0,0
796348827,1,32,60,1,1,0,0,0,0,0,0,0
796299102,1,30,60,1,24,6,112,290,49,23,13,24
796250431,1,33,60,1,0,1,0,0,0,0,0,0
796230651,1,25,60,1,0,1,0,0,0,0,0,0
796214789,1,38,60,1,14,6,0,1,0,0,1,0
796213955,1,25,60,1,0,2,0,0,4,0,6,0
796210118,1,25,60,1,0,0,0,0,0,0,0,0
796183937,1,35,60,1,0,4,0,0,1,0,2,0
796180506,1,31,60,1,0,1,5,9,3,1,5,1
796176404,1,30,60,1,0,0,0,0,0,0,0,0
796173318,1,25,60,1,0,1,0,1,0,0,0,0
796163451,1,34,60,1,0,4,3,4,2,0,3,0
796094289,1,34,60,1,0,1,0,0,1,0,1,0
796089314,1,36,60,1,2,2,0,1,1,0,1,0
796086373,1,37,60,1,0,0,0,0,0,0,0,0
796084310,1,28,60,1,0,0,0,0,0,0,0,0
796070315,1,32,60,1,2,0,0,0,0,0,0,0
796036969,1,33,60,1,0,1,0,0,1,0,1,0
796033532,1,29,60,1,57,2,1,22,5,2,6,3
795978497,1,29,60,1,0,1,0,0,0,0,0,0
795968037,1,36,60,1,57,3,3,8,33,27,45,21
795960777,1,27,60,1,0,1,1,1,0,0,0,0
795931709,1,38,60,1,185,18,10,14,1,53,3,89
795906428,1,33,60,1,6,4,0,1,10,1,15,0
795873293,1,32,60,1,0,0,0,1,0,0,0,0
795850286,1,27,60,1,0,5,8,15,0,0,10,0
795839422,1,26,60,1,0,2,0,0,2,0,1,0
795837147,1,35,60,1,58,7,12,17,7,7,11,9
795828431,1,31,60,1,0,1,0,0,0,0,0,0
795816808,1,33,60,1,0,3,0,0,0,0,1,0
795796190,1,39,60,1,10,7,0,0,17,3,17,3
795790952,1,25,60,1,26,1,0,1,2,0,1,0
795760913,1,34,60,1,2,1,0,0,6,4,8,4
795748296,1,28,60,1,1,1,0,0,0,0,0,0
795744910,1,26,60,1,33,4,0,0,3,0,12,0
795744011,1,28,60,1,31,5,0,0,6,0,12,0
795743978,1,29,60,1,30,4,0,0,5,0,11,0
795743584,1,25,60,1,32,4,0,0,3,0,10,0
795743150,1,25,60,1,42,4,0,0,3,0,14,0
795743018,1,30,60,1,25,3,0,0,3,0,13,1
795742474,1,29,60,1,30,9,0,0,5,0,15,0
795741036,1,29,60,1,28,2,0,0,6,0,13,0
795741012,1,28,60,1,24,2,0,0,3,0,11,0
795739693,1,29,60,1,44,5,0,0,3,0,12,2
795739449,1,28,60,1,39,2,0,0,4,0,12,0
795739319,1,25,60,1,35,3,0,0,4,0,15,2
795738526,1,28,60,1,29,4,0,0,5,0,10,0
795738485,1,27,60,1,37,3,0,0,3,0,13,7
795737039,1,31,60,1,31,2,0,0,4,0,15,0
795736368,1,29,60,1,32,9,0,0,5,0,12,0
795736088,1,26,60,1,35,2,0,0,5,0,10,0
795735158,1,26,60,1,42,2,0,0,4,0,13,0
795735068,1,30,60,1,31,2,0,0,3,0,10,0
